"","�..Player","Nation","Pos","Squad","Age","Born","X90s","Gls","Standard.Sh","Standard.SoT","Standard.SoT.","Standard.Sh.90","Standard.SoT.90","Standard.G.Sh","Standard.G.SoT","Standard.Dist","Standard.FK","Performance.PK","Performance.PKatt","Expected.xG","Expected.npxG","Expected.npxG.Sh","Expected.G.xG","Expected.np.G.xG","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","League","Year"
"3049","M. Ferrara","People's Land of Maneau","MF","Somber Bombers",22,1997,15.79,-0.05,1.06,0.39,33.21,0.87,0.29,-0.01,-0.08,18.66,-0.01,0.06,0.01,0.1,0.02,0.18,-0.14,-0.16,28.79,36.42,79.04,603.65,138.73,11,12.4,88.24,11.23,12.69,87.98,5.58,9.35,60.52,0.02,0.11,-0.03,0.69,2.63,0.23,0.13,2.64,2.21,1.27,1.09,1.09,0.17,1.38,3.77,35.01,2.41,25.34,6.24,24.85,10.76,11.78,2.9,1.82,0.26,-0.02,1.56,1.2,3.41,1.41,0.1,"A",2021
"3050","Y. Ferrara","People's Land of Maneau","MF","Somber Bombers",20,1999,10.97,0.77,1.48,1.12,70.68,1.61,1.13,0.56,0.67,13.19,0.04,-0.02,0.07,0.41,0.17,0.08,0.4,0.54,16.41,21.56,76.98,273.64,104.56,8.1,9.34,87.32,5.87,7.46,76.9,1.74,3.1,54.5,0.09,0.03,-0.11,0.7,1.76,0.56,0.26,2.49,3.19,2.37,1.9,0.94,0.33,1.02,4.42,22.87,3.48,30.43,5.55,18.07,12.95,11.87,5.61,2.65,0.5,-0.05,2.22,2.89,6.04,1.28,0.05,"A",2021
"3051","Z. Yosef","People's Land of Maneau","MF","Somber Bombers",20,2000,4.22,-0.07,0.03,0.02,NA,0.07,0.03,NA,NA,NA,0.08,-0.09,-0.06,-0.05,-0.07,NA,0.09,0.02,27.84,35.2,79.07,504.95,81.2,12.68,15.29,82.72,10.51,11.86,88.03,4.51,7.18,63.3,-0.04,-0.08,0,0.4,0.99,0.28,0.18,0.8,0.88,0.77,0.85,0.04,-0.02,0.58,1.4,33.29,1.04,23.21,6.04,25.45,7.06,13.73,2.29,2.04,0.06,0.1,2.16,1.47,2.48,0.65,0.04,"A",2021
"3052","T. Achan","Southslands","MF","Somber Bombers",28,1992,15.89,0.09,0.65,0.15,18.19,0.71,0.06,0.13,1,17.56,0.07,-0.05,-0.09,0.17,0.12,0.19,0.09,0.06,27.23,33.65,80.43,476.66,112.05,12.4,14.53,83.93,11.05,12.27,89.7,3.12,4.57,67.11,0.02,0.01,-0.01,0.21,1.8,0.23,0.15,2.13,0.42,0.26,0.27,0.22,0.09,0.05,0.97,14.32,0.75,10.94,3.1,27.61,2.68,6.64,1.87,1.46,0.53,0.09,1.01,0.83,1.22,1.85,0.07,"A",2021
"3053","C. K?avi?š","People's Land of Maneau","MFDF","Somber Bombers",25,1995,21.69,-0.07,0.55,0.11,15.32,0.52,0.18,-0.05,0.06,20.24,-0.06,0.05,-0.03,0.08,-0.01,-0.06,-0.07,-0.07,29.15,36.53,79.69,558.56,124.81,11.31,13.49,84.93,13.67,15.69,86.94,3.8,5.71,67.57,-0.04,0,0,0.32,2.19,0.23,0.08,1.8,2.28,1.57,0.63,1.22,0.34,0.31,1.26,25.88,0.95,18.89,4.58,24.74,7.23,9.02,2.55,1.99,0.39,-0.09,1.54,2.12,4.52,2.66,0.15,"A",2021
"3054","J. P?tersons","Danan Seekeeling","MFFW","Somber Bombers",26,1994,26.99,0.17,1.22,0.49,39.45,1.26,0.57,0.19,0.31,18.33,-0.02,-0.06,0,0.11,0.08,0.05,0.08,-0.06,26.27,32.52,81.04,448.95,99.95,12.95,14.53,89.12,10.01,11.7,85.26,2.36,3.98,60.65,-0.02,0.17,-0.09,1.12,2.08,0.94,0.35,2.45,1.83,1.1,0.77,0.82,0.06,0.62,2.07,28.55,1.44,18.73,4.32,22.48,6.35,7.88,4.62,1.23,0.11,0.03,1.13,1.05,2.72,0.95,0.12,"A",2021
"3069","L. Kyalisiima","Byasier Pujan","FWMF","Stacked Rocks",22,1997,13.33,0.13,1.08,0.46,33.32,1.04,0.29,0.14,0.28,16.32,-0.03,0.09,0.09,0.14,0.12,0.15,-0.1,-0.09,25.93,31.91,81.1,361.29,63.38,16.01,18.06,89.3,7.83,9.6,81.21,0.71,2.21,28.95,0.19,0.07,0.03,0.97,1.56,0.57,-0.06,1.35,1.17,0.81,0.46,0.21,0.49,0.49,1.78,25.03,1.35,17.96,4.74,26.01,4.5,7,6.55,0.71,0.14,-0.07,0.58,0.83,2.14,0.28,-0.08,"A",2021
"3070","D. Namugerwa","Imaar Vircoand","FWMF","Stacked Rocks",28,1992,7.99,0.2,2.71,1.2,40.96,2.72,1.11,0.15,0.02,19.03,0.48,0.08,0.05,0.1,0.08,0.17,-0.1,-0.03,36.15,45.99,78.51,611,127.88,18.92,22.06,86.32,12.26,14.64,83.85,4.31,6.65,62.93,-0.02,0.16,-0.04,0.98,2.73,1.27,-0.08,3.67,2.19,1.43,0.05,1.6,0.48,0.47,1.43,33.29,1.05,22.9,6.22,26.82,3.83,12.79,6.21,0.91,0.17,-0.03,0.87,0.55,2.8,0.11,-0.04,"A",2021
"3071","C. Guerrero","Lefghau","FWMF","Stacked Rocks",27,1992,15.63,0.15,1.09,0.31,33.28,1.22,0.38,0.25,0.45,15.21,0.04,0,0.08,0.07,0.23,0.02,-0.03,-0.04,28.58,38.12,74.61,435.7,108,16.19,19.65,81.91,10.09,12.32,82.05,1.53,3.59,39.74,0.31,0.07,0.08,1.03,2.01,0.8,0.28,3.08,2.1,1.31,0.72,1.3,0.29,0.51,1.86,30,1.36,17.02,4.19,24.14,4.31,8.25,4.48,1.24,0.09,0.03,1.06,1.29,3.46,0.72,-0.03,"A",2021
"3073","G. Magnusson","Dosqaly","MF","Stacked Rocks",23,1996,23.26,0.19,0.74,0.29,38.89,0.7,0.34,0.1,0.5,17.16,0.01,0.02,-0.03,0.09,0.04,0.02,0.07,0.09,42.74,50.3,85.31,685.5,176.1,22.69,25.2,89.69,14.83,17.32,85.47,3.44,4.83,73.59,0.17,0.05,-0.11,0.75,3.91,0.88,-0.06,4.38,2.17,1.29,0.54,1.02,0.48,0.37,1.84,25.62,1.41,19.5,6.62,33.43,5.76,10.24,3.45,1.47,0.18,-0.05,1.4,1.3,3.44,0.84,-0.06,"A",2021
"3074","H. Cardoso","Dosqaly","MF","Stacked Rocks",30,1989,17.51,-0.07,0.14,-0.01,33.32,0.22,-0.03,-0.06,-0.09,13.11,0.08,-0.06,0.08,0.12,0.02,0.13,0.08,0.07,37.85,45.03,84.05,672.26,146,16.82,19.34,87.05,16.2,18.02,89.89,4.08,6.05,67.69,-0.08,-0.03,0.03,0.26,2.9,0.35,0.16,2.09,1.41,1.04,1.26,0.08,0,0.38,1.21,33.36,0.76,13.63,4.16,30.96,7.7,4.77,1.35,1.55,0.28,-0.09,1.16,1,2.29,1.88,0.02,"A",2021
"3075","H. Ruiz","Imaar Vircoand","MF","Stacked Rocks",24,1996,10.44,0.01,1.46,0.49,33.3,1.5,0.47,0.07,0.22,17.85,0.12,-0.04,-0.07,0.02,0.07,0.1,-0.1,0.01,44.37,56.19,78.88,796.65,210.03,21.18,23.91,88.86,16.18,19.67,82.43,5.93,9.61,61.38,0,0.03,0.02,1.41,4.27,1.14,-0.06,5.55,3.1,2.25,1.57,1.1,0.64,0.94,2.88,32.23,2.02,27.66,8.76,31.39,8.95,14.19,4.52,1.02,0.04,-0.09,1.02,0.82,3.94,0.9,-0.09,"A",2021
"3076","A. Kiss","Mico","MF","Stacked Rocks",24,1995,37.99,-0.05,0.39,0.16,49.9,0.31,0.13,0.13,0.28,22.68,0.03,0.02,0.04,-0.03,-0.02,0.14,-0.06,0.06,62.99,70.73,88.93,1191.15,321.7,25.32,27.61,91.69,28.69,31.38,91.31,8.17,10.59,77.35,0.07,0.07,0.08,0.4,6.14,0.44,0.11,5.11,3.08,2.21,1.49,1.26,0.38,1.53,3.64,43.97,2.15,21.18,6.04,28.74,8.51,10.38,2.32,1.52,0.35,0.01,1.35,1.23,4.44,2.09,0,"A",2021
"3077","I. Nayak","People's Land of Maneau","MF","Stacked Rocks",24,1996,9.7,0.05,0.37,0.19,24.92,0.45,0.17,0.08,-0.05,29.12,0.09,0.02,0,-0.04,0,0.06,0.01,0.04,57.67,68.5,84.23,1091.02,307.41,24.04,26.27,91.23,25.34,28.05,90.07,7.55,11.42,65.51,0.02,-0.03,-0.04,0.49,7.59,0.63,-0.04,5.56,2.59,1.44,1.53,0.87,0.03,0.89,2.21,40.96,1.38,16.77,5.41,32.31,7.31,7.77,1.7,1.15,0.39,0.01,0.84,1.67,4.07,1.21,0.07,"A",2021
"3078","V. Álvarez","Rarita","MF","Stacked Rocks",24,1996,7,-0.07,1.66,0.48,33.24,1.8,0.52,-0.01,0.01,14.18,0.03,-0.05,-0.07,0.13,0.23,0.2,-0.22,-0.26,39.17,48.9,80.16,674.59,155.13,17.96,20.91,85.52,16.83,19.12,87.8,3.74,5.69,66.64,0.16,0.17,0.09,1.17,2.53,1.21,0.21,3.92,2.91,2.18,1.28,1.08,0.48,0.81,2.38,35.37,1.54,31.55,8.46,26.54,6.32,14.11,11.02,1.92,0.2,0.07,1.7,1.45,4.35,0.58,-0.06,"A",2021
"3088","E. Kühn","Dosqaly","DFMF","Swift Musketeers",21,1999,1.03,0.04,1.82,-0.01,-0.07,1.76,0.03,-0.04,NA,25.79,-0.01,-0.01,-0.05,0.17,0.2,0.13,-0.29,-0.17,48.21,58.15,82.71,802.75,244.45,22.61,24.44,92.56,23.58,25.48,92.86,1.8,5.41,33.38,-0.08,-0.02,-0.09,-0.01,0.01,1.89,0.87,1.76,2.7,1.79,0.94,1.87,0.07,-0.1,3.67,0.07,3.71,29.01,8.19,28.11,11.75,10.03,7.32,4.52,-0.06,0.08,4.48,2.74,5.5,4.51,-0.01,"A",2021
"3094","D. Tukamuhebwa","People's Land of Maneau","FWMF","Swift Musketeers",21,1999,8.3,0.03,1.74,0.75,46.67,1.83,0.94,0.1,0.09,18.1,-0.01,-0.02,0.02,0.19,0.18,0.06,-0.14,-0.15,12.86,17.64,73.24,202.09,37.77,7.24,8.89,81.03,3.98,4.97,80.42,1.16,1.61,64.29,0.08,0.09,0.02,0.64,0.56,0.91,0.52,0.76,1.45,1.02,0.13,0.67,0.72,0.58,1.82,33.26,1.23,26.71,6.69,25.2,3.81,12.82,9.99,1.54,0.02,-0.01,1.51,1.13,2.58,0.53,-0.02,"A",2021
"3097","F. Kabanda","Dosqaly","MF","Swift Musketeers",21,1999,11.23,-0.07,0.75,0.15,24.97,0.78,0.18,-0.01,-0.04,20.54,-0.06,-0.08,-0.1,-0.01,0.05,0.08,-0.09,-0.13,44.15,51.83,85.19,774.85,174.4,19.4,21.83,88.6,20.36,21.98,92.39,3.68,6.77,53.87,-0.05,0.09,-0.13,0.73,3.28,0.52,0.13,2.95,2.73,2.3,1.33,1.22,0.08,0.78,2.05,39.15,1.26,21.41,7.33,33.82,7.1,12.64,1.42,1.18,0.1,-0.06,1.12,1.47,4.15,1.51,0.1,"A",2021
"3098","V. Nakayima","Nganion","MF","Swift Musketeers",28,1991,19.58,0.11,0.73,0.1,28.66,0.69,0.24,0.06,0.2,23.99,0.1,0.05,0.01,0.06,0.08,0.03,0.01,-0.03,53.26,64.29,82.86,896.75,187.07,25.8,29.41,87.73,22.52,25.6,88.01,3.87,7.24,54.65,0.08,0.11,0.02,0.8,3.21,0.72,-0.04,4.4,3.49,1.73,1.42,1.95,0.25,1.19,3.23,33.86,2.14,17.52,5.25,30.16,6.61,9.63,1.37,1.53,0.38,0.01,1.33,1.4,4.78,0.96,-0.09,"A",2021
"3099","A. Lombardi","Ngoque Blicri","MF","Swift Musketeers",28,1992,30.71,0.18,1.73,0.45,22.22,1.74,0.48,0.15,0.37,20.78,-0.05,0.03,0,0.06,0.02,0.11,0.08,0,32.68,41.09,79.75,541.2,153.51,16.89,19.63,85.23,12.51,14.55,86.34,2.84,4.12,66.98,0.21,0.09,0.16,1.12,2.95,1.3,0.07,3.84,2.24,1.29,0.79,0.96,0.35,0.99,2.57,37.55,1.57,15.83,4.58,28.74,5.35,6.91,3.58,0.93,0.02,-0.1,0.96,0.98,3.2,0.68,0.08,"A",2021
"3100","A. Avako","People's Land of Maneau","MF","Swift Musketeers",25,1994,38.03,0.24,1.08,0.52,46.29,1.07,0.56,0.19,0.31,25.4,0.45,0.17,0.1,0.1,0.11,0.03,0.13,0.12,55.71,68.99,80.87,998.77,264.83,24.62,27.39,90.29,24.07,26.64,90.42,5.91,13.19,45.08,0.21,0.15,0.04,1.44,4.01,0.67,-0.04,4.13,2.27,1.54,0.84,1.12,0.25,0.79,1.96,39.2,1.15,16.54,5.42,32.96,5.8,8.51,2.27,1.91,0.21,0.09,1.76,1.06,3.33,2.08,0.03,"A",2021
"3101","B. Supriatna","Quewenia","MF","Swift Musketeers",18,2001,-0.07,0.06,0.05,-0.07,NA,-0.06,-0.02,NA,NA,NA,0.06,0.01,-0.07,-0.03,0.1,NA,0.05,0.04,2.08,2.94,66.62,30.95,24.95,0.99,0.93,100.05,0.97,1.1,99.99,0.08,-0.02,NA,-0.08,0.05,0.06,-0.02,-0.08,1.06,-0.05,0.99,1.9,-0.05,0.93,1,0.07,0.93,1.07,100.07,0.01,7.94,1.93,25.06,3.91,4.06,-0.03,0.07,0.01,-0.1,0.05,-0.02,1.91,0.09,0.02,"A",2021
"3102","G. Abbas","Reugha","MF","Swift Musketeers",22,1998,13.83,0,0.94,0.1,14.27,1.07,0.11,0.12,0.53,19.05,0.03,0.09,0.09,0.06,0.13,0.02,-0.01,-0.05,21.33,29.06,73.82,331.23,91.46,11.61,13.86,83.21,8.04,10.1,80,1.27,2.43,54.6,0.06,0.01,-0.02,0.43,1.25,0.84,0.24,1.78,3.38,1.56,1.84,0.86,0.71,1.21,3.87,34.02,2.63,24.01,6.8,28.6,8.88,9.05,6.25,1.89,0.08,-0.01,1.89,0.78,4.11,1.1,0,"A",2021
"3103","N. Nyesiga","Southslands","MF","Swift Musketeers",20,2000,1.99,-0.07,0.61,0.52,100.06,0.42,0.49,0,-0.07,19.86,-0.03,-0.07,-0.07,0.14,-0.01,0.09,-0.06,-0.13,33.63,41.07,82.09,585.77,127.91,14.74,16.33,90.25,16.33,17.85,91.2,2.07,5.75,36.49,0.05,-0.07,-0.03,0.08,2.18,0.6,-0.06,2.7,3.06,2.13,1.08,1.67,0.63,0.59,2.05,25.08,1.66,22.66,9.41,41.86,4.67,11.14,6.91,2.59,0.03,0.03,2.6,0.44,3.63,1.02,-0.06,"A",2021
"3104","Z. Alupo","Central Republic of Boekrainego","MFFW","Swift Musketeers",18,2002,0.42,-0.05,-0.03,-0.1,NA,-0.09,0.03,NA,NA,NA,0,-0.02,0.09,0.03,-0.01,NA,0.01,0.05,20.1,32.49,61.46,402.58,102.44,10.01,17.53,57.11,7.57,12.5,60.09,2.41,2.51,100.07,0.02,0.05,-0.01,-0.03,-0.05,2.6,2.57,0.05,5.08,2.41,4.92,0.1,-0.08,5.01,12.44,40.08,7.41,50.04,17.4,34.91,22.59,20.03,7.46,7.41,0,-0.09,7.44,0,4.94,-0.01,-0.06,"A",2021
"3105","A. Logose","Lylimi","MFFW","Swift Musketeers",25,1995,7.86,0.31,1.6,0.46,30.76,1.73,0.61,0.2,0.54,17.52,0.04,0.05,-0.02,0.22,0.1,0.15,0.1,0.15,23.46,32.41,72.42,362.87,67.41,12.52,15.89,79.19,8.7,11.06,78.47,1.36,3.39,42.35,0.05,0.04,-0.11,0.72,1.38,0.62,0.02,2.12,0.61,0.25,0.35,0.47,0.09,0.13,1.93,6.3,1.86,18.46,5.7,30.79,4.52,10.21,3.86,1.36,0.15,0.08,1.06,1.01,1.56,1.41,-0.02,"A",2021
"3106","C. Namutebi","People's Land of Maneau","MFFW","Swift Musketeers",31,1989,17.92,0.23,1.66,0.58,36.65,1.67,0.67,0.07,0.29,19.8,-0.07,-0.08,-0.09,0.25,0.23,0.16,-0.01,0.04,17.03,23.58,72.33,243.7,51.41,10.22,12.32,82.58,5.2,7.4,71.41,0.68,2.04,37.12,0.1,0.03,0.02,0.87,1.09,0.84,0.13,1.41,1.69,0.93,0.65,0.6,0.19,0.6,2.32,26.76,1.72,18.84,5.65,29.67,5.08,8.22,5.51,1.36,0.12,0.07,1.28,0.56,2.18,0.36,0,"A",2021
"3107","R. Jacobs","People's Land of Maneau","MFFW","Swift Musketeers",26,1994,19.36,0.1,2.4,0.73,31.14,2.43,0.76,0.08,0.17,17.91,-0.09,0.09,-0.08,0.27,0.22,-0.03,-0.16,-0.06,29.3,38.43,75.89,483.12,120.57,14.54,17.46,83.07,11.16,14.4,77.07,2.61,3.96,65.79,0.21,0.09,-0.08,1.58,1.78,1.52,0.18,3.93,1.65,0.88,0.65,0.59,0.25,0.46,1.1,40.08,0.67,19.61,5.44,27.96,4.94,8.07,6.45,1.53,0.09,0,1.33,0.91,2.58,0.55,-0.06,"A",2021
"3122","X. V?tols","Greri Landmoslands","FWMF","Weak Tornadoes",26,1993,27.59,0.14,1.67,0.48,34.8,1.66,0.63,0.13,0.16,17.61,-0.04,0.02,0.07,0.29,0.23,0.12,-0.13,-0.01,21.8,30.26,71.9,364.44,88.33,11.18,13.6,81.18,7.65,9.63,80.66,2.27,4.77,45.81,0,0.13,-0.2,1.68,0.73,1.17,0.31,1.91,1.08,0.74,0.55,0.28,0.16,0.23,0.83,18.15,0.6,16.16,4.66,29.48,2.89,6.74,6.56,1.32,0.05,-0.03,1.29,0.66,1.65,0.9,0.03,"A",2021
"3123","M. Iqbal","Lenia Gerdanho","FWMF","Weak Tornadoes",28,1992,1.3,-0.05,4.67,-0.03,-0.03,4.58,-0.09,0.08,NA,18.7,0.86,0.05,0.07,0.18,0.25,0.02,-0.32,-0.27,25.44,32.22,78.61,314.59,76.17,19.2,19.18,99.92,4.67,8.55,54.47,0.68,2.39,33.28,0.01,-0.05,-0.08,-0.05,0.71,-0.07,0.04,1.53,0.78,0.8,0.69,-0.04,0.07,0.81,2.35,33.36,1.45,23.1,6.88,29.97,3.17,10.07,9.95,3.91,-0.05,0.06,3.77,0.06,0.69,0.79,0.05,"A",2021
"3124","L. Barman","People's Land of Maneau","FWMF","Weak Tornadoes",22,1997,30.42,0.2,2.26,0.75,30.95,2.2,0.64,0.03,0.28,17.14,0.14,-0.04,0.06,0.11,0.2,0.11,-0.03,-0.12,28.96,38.36,75.27,490.99,141.37,13.65,16.09,85.38,11.49,14.02,82.33,2.73,5.87,48.23,0.21,0.11,0,1.92,1.58,1.32,0.16,3.45,1.15,0.96,0.38,0.58,0.27,0.07,1.2,14.25,0.95,17.05,5.09,29.99,3.56,7.62,5.83,1.37,0,0.05,1.33,0.8,2,0.5,-0.05,"A",2021
"3125","U. Atugonza","Republic of Denand Landsa","FWMF","Weak Tornadoes",21,1998,8.91,0.37,2.32,0.76,35.02,2.17,0.84,0.02,0.2,14.05,0,0.06,0.04,0.63,0.49,0.25,-0.28,-0.22,17.4,19.89,87.62,278.98,22.1,9.37,10.22,90.36,5.96,6.26,94.68,1.5,1.72,93.3,0.04,0.18,-0.06,0.86,0.43,0.48,0.03,0.69,0.82,0.73,0.12,0.41,0.41,0.18,0.72,28.52,0.47,12.61,3.9,30.97,0.84,5.5,6.27,0.62,0.12,-0.07,0.43,0.36,1.3,0.28,0.07,"A",2021
"3128","G. Namugere","Central Namemo Laand","MF","Weak Tornadoes",24,1995,28.77,-0.01,1.08,0.29,23.52,1.25,0.21,0.02,0.04,20.47,0.06,-0.06,0.05,0.03,0.11,0.08,-0.05,-0.07,41.79,49.1,84.86,715.22,170.45,19.14,22.04,87.55,18.59,20.54,90.01,3.1,4.61,68.12,0.13,0.04,-0.06,0.86,4.63,0.77,0.07,3.96,3.11,1.8,0.85,1.62,0.45,0.83,1.92,40.45,1.19,19.56,5.64,29.25,6.05,9.5,4.03,1.55,0.21,-0.06,1.42,1.85,5.01,1.19,-0.04,"A",2021
"3129","M. Amsalem","Czechnor","MF","Weak Tornadoes",26,1993,18.92,-0.04,0.95,0.11,11.19,1,0.08,0.01,0.5,23.61,-0.01,-0.04,0.08,0,0.06,0.14,-0.07,-0.06,38.85,45.58,85.38,797.89,196.31,12.96,14.78,87.83,18.83,21.19,89.73,6.16,8.68,71.22,-0.02,0.02,-0.05,0.6,3.18,0.85,-0.05,2.93,3.25,1.98,1.53,1.2,0.43,1.07,2.09,47.51,1.13,16.89,5.48,32.87,6.54,8.01,2.2,1.43,0.3,0.07,1.09,2.19,5.41,1.96,-0.06,"A",2021
"3130","A. Karlsson","Ngoque Blicri","MF","Weak Tornadoes",29,1991,8.32,0.14,1.37,0.54,33.29,1.47,0.48,0.15,0.29,19.95,0.03,0.05,-0.04,0.17,0.15,0,-0.03,0.03,65.68,73.81,88.64,1329.18,239.17,25.58,26.97,94.24,27.05,29.38,91.89,11.93,15.23,78.09,0.13,0.15,-0.03,2.4,7.24,1.1,0.57,3.78,0.64,0.47,0.12,0.25,0.34,-0.05,0.4,0.06,0.29,7.64,2.42,32.21,2.23,3.76,1.82,0.65,0.01,0,0.7,0.07,0.62,0.29,0.06,"A",2021
"3131","L. Kawuma","People's Land of Maneau","MF","Weak Tornadoes",23,1997,4.24,-0.09,1.46,0.16,16.63,1.44,0.32,0.05,-0.01,16.21,-0.05,0.01,0.08,0.1,0.17,0.21,-0.09,-0.04,35.41,39.46,89.78,572.44,112.31,17.67,19.82,89.28,13.71,14.37,96.7,2.84,4.03,70.52,-0.01,-0.03,-0.09,0.41,2.85,0.61,-0.06,3.91,2.44,1.11,0.18,1.36,0.75,-0.09,1.57,-0.01,1.7,21.61,5.25,24.19,3.88,11.44,6.38,0.92,0.55,-0.09,0.5,0.7,3.16,0.98,0,"A",2021
"3132","V. Al-Harbi","People's Land of Maneau","MF","Weak Tornadoes",25,1995,24.9,-0.05,0.62,0.1,30.75,0.45,0.25,-0.07,0.1,25.5,-0.05,-0.03,-0.01,0.06,-0.03,0.07,-0.08,-0.09,50.56,58.47,86.35,971.14,229.67,18.72,20.24,92.2,24.96,27.43,90.78,6.24,9.05,67.99,0.11,-0.03,0.06,0.79,3.38,0.69,0.22,3.89,2.77,1.71,1.16,1.51,0.16,0.96,3.35,29.83,2.35,20.98,6.44,30.59,9.34,9.85,1.86,1.82,0.56,-0.04,1.35,2.09,4.72,2.36,0.06,"A",2021
"3133","F. Hughes","Thaijagypt","MFDF","Weak Tornadoes",27,1993,26.4,0.12,1.36,0.3,23.57,1.32,0.28,0.22,0.6,16.74,0.04,-0.03,-0.03,0.23,0.19,0.15,0,0.03,23.26,31.37,74.12,386.37,110.62,11.77,13.6,85.59,8.72,11.21,77.32,1.98,4.6,44.98,0.14,0.14,-0.03,0.65,1.41,1.03,0.3,2.18,1.23,0.72,0.58,0.39,0.17,0.37,1.31,30.24,0.78,15.66,4.11,25.76,4.61,5.99,4.97,1.44,0.29,-0.04,1.09,0.62,1.91,1.46,-0.04,"A",2021
"3134","J. Wan","People's Land of Maneau","MFFW","Weak Tornadoes",24,1996,21.18,0.13,1.77,0.35,21.64,1.79,0.38,0.02,0.18,15.16,0.01,-0.05,0.07,0.19,0.17,0.14,-0.07,-0.17,28.01,33.87,83.07,455.29,103.08,13.84,16.11,85.82,11.5,13.03,88.43,1.92,2.7,71.27,0.07,0.07,-0.05,0.71,2.86,0.56,0.17,3.34,1.46,0.95,0.56,0.62,0.19,0.45,1.04,40.83,0.69,15.9,4.67,29.78,2.91,8.32,4.81,1.14,0.18,-0.09,1.13,0.99,2.65,0.8,-0.01,"A",2021
"3135","U. Alshehri","People's Land of Maneau","MFFW","Weak Tornadoes",17,2002,2.83,0.28,3.29,1.48,44.41,3.28,1.48,0.2,0.29,14.88,-0.02,-0.02,-0.03,0.42,0.46,0.19,0.01,-0.05,23.96,30.75,77.84,310.34,34.95,16.72,19.52,85.49,5.32,6.52,83.3,1.05,1.73,59.91,-0.02,0.05,-0.11,0.72,1.05,0.65,0.06,1.8,2.89,1.79,0.98,1.48,0.3,1.49,2.89,49.93,1.34,38.95,8.66,22.03,4.66,17.18,17.08,2.24,0.01,0.09,2.15,1.42,4.21,0.02,-0.02,"A",2021
"3152","Y. Manuel","Biarizea","FWMF","Flawless Cows",17,2002,2.05,0.07,0.87,0.06,-0.01,0.91,-0.01,0.1,NA,22.33,-0.03,0.1,-0.02,0.05,-0.01,0.09,0.02,0,75.71,86.17,87.82,1082.44,249.08,47.59,52.39,90.88,19.01,22.45,85.01,4.78,6.24,76.95,-0.1,-0.02,0.03,0.04,6.14,1.35,0.06,6.73,0.46,0.56,0.47,0,-0.07,0.45,2.79,16.76,2.34,21.44,5.26,24.38,5.81,10.91,4.8,2.84,0.02,0.01,2.89,0.58,0.95,0.98,-0.08,"B",2021
"3153","C. Asiku","Dosqaly","FWMF","Flawless Cows",19,2001,0.79,0.04,1.51,1.49,99.93,1.36,1.49,0.02,0,25.06,-0.03,-0.08,-0.08,0.18,0.09,0.11,-0.13,-0.06,47.1,48.59,97.04,678.65,141.36,31.39,31.32,100,12.8,14.37,89.96,2.95,2.83,99.9,-0.08,-0.07,0.05,0.03,4.3,1.49,1.44,1.53,1.38,1.5,1.46,0.01,-0.09,-0.01,0.03,NA,-0.03,24.29,9.98,41.11,2.91,11.43,9.9,-0.09,0.01,0.01,0,1.4,2.91,0.07,-0.05,"B",2021
"3154","B. Obonyo","Imaar Vircoand","FWMF","Flawless Cows",32,1988,20.5,0.33,2.88,0.93,30.01,2.99,0.79,0.06,0.19,20.79,0.21,-0.03,0.06,0.21,0.29,0.15,0.04,0.09,43.15,59.11,73.01,796.87,269.21,20.73,23.77,87.15,15.01,20.19,74.39,6.54,12.01,53.99,0.42,0.42,0.01,3.22,4.33,3.58,0.59,6.38,1.57,0.97,0.41,0.56,0.64,0.79,2.33,32.01,1.57,15.56,4.5,28.74,2.57,5.51,7.46,1.18,0.01,0.01,1.12,0.27,1.97,0.22,-0.1,"B",2021
"3155","R. Ssembatya","Nganion","FWMF","Flawless Cows",28,1992,14.65,0.37,2.44,1.18,49.94,2.41,1.21,0.2,0.36,14.31,0.19,-0.03,0.02,0.24,0.43,0.19,0.04,0.05,33.44,43.58,76.88,540.34,170.09,19.3,22.36,86.1,10.34,13.29,77.35,2.95,5.29,55.62,0.36,0.31,-0.06,1.75,2.36,2.04,0.67,4.13,1.36,0.92,0.42,0.71,0.23,0.76,2.17,33.32,1.55,15.17,4.19,28.27,2.41,6.15,6.55,1.25,-0.03,-0.08,1.03,0.28,1.69,0.51,0,"B",2021
